Scenario	NumAlleles	Number	GenoError	Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	real.time.secs	user.time.secs
nosibs	20	43	n	auAEabrn	5	2	2	2	2	3	0	0	0.18	0.18
nosibs	20	44	h	auAEabsh	5	24	24	19	19	24	0	0	0.18	0.18
nosibs	20	44	l	auAEabsl	5	32	32	24	24	30	0	0	0.18	0.18
nosibs	20	44	n	auAEabsn	5	33	33	24	24	29	0	0	0.18	0.18
nosibs	20	45	h	auAEabth	5	9	9	NA	NA	0	0	0	0.18	0.18
nosibs	20	45	l	auAEabtl	5	27	27	22	22	28	0	0	0.18	0.18
nosibs	20	45	n	auAEabtn	5	28	28	24	24	31	0	0	0.18	0.18
nosibs	20	46	h	auAEabuh	5	3	3	NA	NA	0	0	0	0.18	0.18
nosibs	20	46	l	auAEabul	5	19	19	9	9	12	0	0	0.18	0.18
nosibs	20	46	n	auAEabun	5	20	20	11	11	15	0	0	0.18	0.18
nosibs	20	47	h	auAEabvh	5	21	21	11	11	15	0	0	0.18	0.18
nosibs	20	47	l	auAEabvl	5	18	18	11	11	15	0	0	0.18	0.18
nosibs	20	47	n	auAEabvn	5	3	3	2	2	3	0	0	0.18	0.18
nosibs	20	48	h	auAEabwh	5	17	17	7	7	10	0	0	0.18	0.18
nosibs	20	48	l	auAEabwl	5	5	5	NA	NA	0	0	0	0.18	0.18
nosibs	20	48	n	auAEabwn	5	37	37	30	30	37	0	0	0.20	0.18
nosibs	20	49	h	auAEabxh	5	15	15	7	7	10	0	0	0.18	0.18
nosibs	20	49	l	auAEabxl	5	25	25	21	21	27	0	0	0.18	0.18
nosibs	20	49	n	auAEabxn	5	21	21	17	17	24	0	0	0.18	0.18
nosibs	20	50	h	auAEabyh	5	27	27	20	20	27	0	0	0.18	0.18
nosibs	20	50	l	auAEabyl	5	39	39	33	33	40	0	0	0.18	0.18
nosibs	20	50	n	auAEabyn	5	41	41	33	33	39	0	0	0.18	0.18
onelarge_noh	20	1	h	auAFaabh	5	3	3	2	2	33	0	0	0.16	0.16
onelarge_noh	20	1	l	auAFaabl	5	2	2	0	0	30	0	0	0.17	0.16
onelarge_noh	20	1	n	auAFaabn	5	3	3	2	2	33	0	0	0.17	0.16
onelarge_noh	20	2	h	auAFaach	5	2	2	0	0	30	0	0	0.19	0.16
onelarge_noh	20	2	l	auAFaacl	5	4	4	3	3	34	0	0	0.16	0.16
onelarge_noh	20	2	n	auAFaacn	5	4	4	4	4	36	0	0	0.16	0.16
onelarge_noh	20	3	h	auAFaadh	5	2	2	2	2	33	0	0	0.16	0.16
onelarge_noh	20	3	l	auAFaadl	5	2	2	2	2	33	0	0	0.16	0.16
onelarge_noh	20	3	n	auAFaadn	5	3	3	2	2	33	0	0	0.16	0.16
onelarge_noh	20	4	h	auAFaaeh	5	7	7	5	5	37	0	0	0.17	0.16
onelarge_noh	20	4	l	auAFaael	5	4	4	0	0	30	0	0	0.17	0.16
onelarge_noh	20	4	n	auAFaaen	5	3	3	0	0	30	0	0	0.17	0.16
onelarge_noh	20	5	h	auAFaafh	5	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	20	5	l	auAFaafl	5	3	3	0	0	30	0	0	0.16	0.16
onelarge_noh	20	5	n	auAFaafn	5	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	20	6	h	auAFaagh	5	2	2	0	0	30	0	0	0.17	0.16
onelarge_noh	20	6	l	auAFaagl	5	4	4	0	0	30	0	0	0.17	0.16
onelarge_noh	20	6	n	auAFaagn	5	5	5	0	0	30	0	0	0.17	0.16
onelarge_noh	20	7	h	auAFaahh	5	4	4	1	1	31	0	0	0.17	0.17
onelarge_noh	20	7	l	auAFaahl	5	6	6	3	3	34	0	0	0.17	0.17
onelarge_noh	20	7	n	auAFaahn	5	5	5	1	1	31	0	0	0.17	0.16
onelarge_noh	20	8	h	auAFaaih	5	3	3	2	2	33	0	0	0.17	0.16
onelarge_noh	20	8	l	auAFaail	5	8	8	4	4	35	0	0	0.17	0.16
onelarge_noh	20	8	n	auAFaain	5	8	8	4	4	36	0	0	0.17	0.16
onelarge_noh	20	9	h	auAFaajh	5	1	1	0	0	30	0	0	0.17	0.17
onelarge_noh	20	9	l	auAFaajl	5	2	2	0	0	30	0	0	0.17	0.17
onelarge_noh	20	9	n	auAFaajn	5	1	1	0	0	30	0	0	0.17	0.17
onelarge_noh	20	10	h	auAFaakh	5	6	6	1	1	31	0	0	0.17	0.16
onelarge_noh	20	10	l	auAFaakl	5	7	7	1	1	31	0	0	0.17	0.16
onelarge_noh	20	10	n	auAFaakn	5	6	6	1	1	31	0	0	0.17	0.16
onelarge_noh	20	11	h	auAFaalh	5	1	1	0	0	30	0	0	0.17	0.17
onelarge_noh	20	11	l	auAFaall	5	1	1	0	0	30	0	0	0.17	0.17
onelarge_noh	20	11	n	auAFaaln	5	1	1	0	0	30	0	0	0.17	0.17
onelarge_noh	20	12	h	auAFaamh	5	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	20	12	l	auAFaaml	5	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	20	12	n	auAFaamn	5	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	20	13	h	auAFaanh	5	4	4	2	2	33	0	0	0.17	0.16
onelarge_noh	20	13	l	auAFaanl	5	4	4	2	2	33	0	0	0.17	0.16
onelarge_noh	20	13	n	auAFaann	5	4	4	2	2	33	0	0	0.16	0.16
onelarge_noh	20	14	h	auAFaaoh	5	0	0	0	0	30	0	0	0.18	0.17
onelarge_noh	20	14	l	auAFaaol	5	2	2	0	0	30	0	0	0.17	0.17
onelarge_noh	20	14	n	auAFaaon	5	2	2	0	0	30	0	0	0.17	0.17
onelarge_noh	20	15	h	auAFaaph	5	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	20	15	l	auAFaapl	5	3	3	2	2	33	0	0	0.16	0.16
onelarge_noh	20	15	n	auAFaapn	5	5	5	2	2	33	0	0	0.16	0.16
onelarge_noh	20	16	h	auAFaaqh	5	6	6	0	0	30	0	0	0.16	0.16
onelarge_noh	20	16	l	auAFaaql	5	8	8	3	3	34	0	0	0.16	0.16
onelarge_noh	20	16	n	auAFaaqn	5	8	8	4	4	36	0	0	0.16	0.16
onelarge_noh	20	17	h	auAFaarh	5	6	6	0	0	30	0	0	0.17	0.16
onelarge_noh	20	17	l	auAFaarl	5	5	5	2	2	32	0	0	0.17	0.16
onelarge_noh	20	17	n	auAFaarn	5	8	8	2	2	32	0	0	0.17	0.16
onelarge_noh	20	18	h	auAFaash	5	4	4	2	2	33	0	0	0.16	0.16
onelarge_noh	20	18	l	auAFaasl	5	3	3	0	0	30	0	0	0.16	0.16
onelarge_noh	20	18	n	auAFaasn	5	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	20	19	h	auAFaath	5	4	4	2	2	33	0	0	0.17	0.16
onelarge_noh	20	19	l	auAFaatl	5	3	3	2	2	33	0	0	0.17	0.17
onelarge_noh	20	19	n	auAFaatn	5	3	3	2	2	33	0	0	0.18	0.17
onelarge_noh	20	20	h	auAFaauh	5	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	20	20	l	auAFaaul	5	3	3	0	0	30	0	0	0.17	0.16
onelarge_noh	20	20	n	auAFaaun	5	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	20	21	h	auAFaavh	5	3	3	2	2	32	0	0	0.16	0.16
onelarge_noh	20	21	l	auAFaavl	5	3	3	2	2	32	0	0	0.16	0.16
onelarge_noh	20	21	n	auAFaavn	5	3	3	2	2	32	0	0	0.16	0.16
onelarge_noh	20	22	h	auAFaawh	5	6	6	2	2	32	0	0	0.17	0.17
onelarge_noh	20	22	l	auAFaawl	5	7	7	0	0	30	0	0	0.17	0.17
onelarge_noh	20	22	n	auAFaawn	5	10	10	4	4	36	0	0	0.17	0.17
onelarge_noh	20	23	h	auAFaaxh	5	2	2	0	0	30	0	0	0.17	0.17
onelarge_noh	20	23	l	auAFaaxl	5	1	1	0	0	30	0	0	0.17	0.17
onelarge_noh	20	23	n	auAFaaxn	5	1	1	0	0	30	0	0	0.17	0.17
onelarge_noh	20	24	h	auAFaayh	5	4	4	3	3	34	0	0	0.17	0.16
onelarge_noh	20	24	l	auAFaayl	5	6	6	4	4	35	0	0	0.16	0.16
onelarge_noh	20	24	n	auAFaayn	5	7	7	4	4	35	0	0	0.18	0.16
onelarge_noh	20	25	h	auAFaazh	5	1	1	0	0	30	0	0	0.17	0.16
onelarge_noh	20	25	l	auAFaazl	5	0	0	0	0	30	0	0	0.17	0.16
onelarge_noh	20	25	n	auAFaazn	5	1	1	0	0	30	0	0	0.17	0.16
onelarge_noh	20	26	h	auAFabah	5	4	4	0	0	30	0	0	0.17	0.17
onelarge_noh	20	26	l	auAFabal	5	3	3	1	1	31	0	0	0.17	0.17
onelarge_noh	20	26	n	auAFaban	5	4	4	1	1	31	0	0	0.18	0.17
onelarge_noh	20	27	h	auAFabbh	5	0	0	0	0	30	0	0	0.17	0.16
onelarge_noh	20	27	l	auAFabbl	5	3	3	0	0	30	0	0	0.17	0.16
onelarge_noh	20	27	n	auAFabbn	5	0	0	0	0	30	0	0	0.17	0.16
onelarge_noh	20	28	h	auAFabch	5	3	3	1	1	31	0	0	0.16	0.16
onelarge_noh	20	28	l	auAFabcl	5	1	1	0	0	30	0	0	0.18	0.16
onelarge_noh	20	28	n	auAFabcn	5	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	20	29	h	auAFabdh	5	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	20	29	l	auAFabdl	5	0	0	0	0	30	0	0	0.17	0.16
onelarge_noh	20	29	n	auAFabdn	5	1	1	0	0	30	0	0	0.17	0.16
onelarge_noh	20	30	h	auAFabeh	5	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	20	30	l	auAFabel	5	3	3	0	0	30	0	0	0.17	0.16
onelarge_noh	20	30	n	auAFaben	5	3	3	2	2	33	0	0	0.17	0.16
onelarge_noh	20	31	h	auAFabfh	5	4	4	2	2	32	0	0	0.16	0.16
onelarge_noh	20	31	l	auAFabfl	5	4	4	3	3	34	0	0	0.17	0.16
onelarge_noh	20	31	n	auAFabfn	5	5	5	3	3	34	0	0	0.16	0.16
onelarge_noh	20	32	h	auAFabgh	5	4	4	0	0	30	0	0	0.17	0.16
onelarge_noh	20	32	l	auAFabgl	5	4	4	0	0	30	0	0	0.17	0.16
onelarge_noh	20	32	n	auAFabgn	5	3	3	0	0	30	0	0	0.17	0.16
onelarge_noh	20	33	h	auAFabhh	5	2	2	1	1	31	0	0	0.17	0.16
onelarge_noh	20	33	l	auAFabhl	5	3	3	1	1	31	0	0	0.17	0.16
onelarge_noh	20	33	n	auAFabhn	5	3	3	1	1	31	0	0	0.17	0.16
onelarge_noh	20	34	h	auAFabih	5	2	2	0	0	30	0	0	0.17	0.16
onelarge_noh	20	34	l	auAFabil	5	4	4	2	2	33	0	0	0.16	0.16
onelarge_noh	20	34	n	auAFabin	5	4	4	2	2	33	0	0	0.16	0.16
onelarge_noh	20	35	h	auAFabjh	5	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	20	35	l	auAFabjl	5	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	20	35	n	auAFabjn	5	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	20	36	h	auAFabkh	5	8	8	4	4	35	0	0	0.16	0.16
onelarge_noh	20	36	l	auAFabkl	5	11	11	4	4	35	0	0	0.16	0.16
onelarge_noh	20	36	n	auAFabkn	5	11	11	6	6	38	0	0	0.16	0.16
onelarge_noh	20	37	h	auAFablh	5	4	4	2	2	33	0	0	0.16	0.16
onelarge_noh	20	37	l	auAFabll	5	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	20	37	n	auAFabln	5	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	20	38	h	auAFabmh	5	1	1	0	0	30	0	0	0.17	0.16
onelarge_noh	20	38	l	auAFabml	5	2	2	0	0	30	0	0	0.17	0.16
onelarge_noh	20	38	n	auAFabmn	5	3	3	0	0	30	0	0	0.17	0.16
onelarge_noh	20	39	h	auAFabnh	5	4	4	1	1	30	0	0	0.17	0.17
onelarge_noh	20	39	l	auAFabnl	5	1	1	0	0	30	0	0	0.17	0.17
onelarge_noh	20	39	n	auAFabnn	5	2	2	0	0	30	0	0	0.17	0.17
onelarge_noh	20	40	h	auAFaboh	5	3	3	2	2	33	0	0	0.17	0.16
onelarge_noh	20	40	l	auAFabol	5	3	3	2	2	33	0	0	0.17	0.16
onelarge_noh	20	40	n	auAFabon	5	3	3	2	2	33	0	0	0.17	0.16
onelarge_noh	20	41	h	auAFabph	5	2	2	1	1	31	0	0	0.17	0.16
onelarge_noh	20	41	l	auAFabpl	5	3	3	1	1	31	0	0	0.16	0.16
onelarge_noh	20	41	n	auAFabpn	5	6	6	3	3	34	0	0	0.16	0.16
onelarge_noh	20	42	h	auAFabqh	5	3	3	1	1	31	0	0	0.17	0.16
onelarge_noh	20	42	l	auAFabql	5	6	6	1	1	31	0	0	0.17	0.16
onelarge_noh	20	42	n	auAFabqn	5	3	3	1	1	31	0	0	0.17	0.16
onelarge_noh	20	43	h	auAFabrh	5	2	2	0	0	30	0	0	0.17	0.16
onelarge_noh	20	43	l	auAFabrl	5	7	7	0	0	30	0	0	0.16	0.16
onelarge_noh	20	43	n	auAFabrn	5	5	5	0	0	30	0	0	0.16	0.16
onelarge_noh	20	44	h	auAFabsh	5	4	4	2	2	32	0	0	0.17	0.16
onelarge_noh	20	44	l	auAFabsl	5	6	6	2	2	32	0	0	0.17	0.17
onelarge_noh	20	44	n	auAFabsn	5	5	5	2	2	32	0	0	0.17	0.16
onelarge_noh	20	45	h	auAFabth	5	2	2	0	0	30	0	0	0.17	0.17
onelarge_noh	20	45	l	auAFabtl	5	4	4	2	2	33	0	0	0.17	0.17
onelarge_noh	20	45	n	auAFabtn	5	4	4	2	2	33	0	0	0.17	0.17
onelarge_noh	20	46	h	auAFabuh	5	6	6	5	5	37	0	0	0.17	0.16
onelarge_noh	20	46	l	auAFabul	5	7	7	4	4	36	0	0	0.17	0.16
onelarge_noh	20	46	n	auAFabun	5	5	5	4	4	36	0	0	0.16	0.16
onelarge_noh	20	47	h	auAFabvh	5	4	4	1	1	30	0	0	0.17	0.17
onelarge_noh	20	47	l	auAFabvl	5	1	1	0	0	30	0	0	0.17	0.17
onelarge_noh	20	47	n	auAFabvn	5	1	1	0	0	30	0	0	0.17	0.17
onelarge_noh	20	48	h	auAFabwh	5	3	3	0	0	30	0	0	0.17	0.16
onelarge_noh	20	48	l	auAFabwl	5	4	4	0	0	30	0	0	0.16	0.16
onelarge_noh	20	48	n	auAFabwn	5	3	3	0	0	30	0	0	0.16	0.16
onelarge_noh	20	49	h	auAFabxh	5	6	6	2	2	33	0	0	0.16	0.16
onelarge_noh	20	49	l	auAFabxl	5	6	6	2	2	33	0	0	0.16	0.16
onelarge_noh	20	49	n	auAFabxn	5	6	6	2	2	33	0	0	0.16	0.16
onelarge_noh	20	50	h	auAFabyh	5	1	1	0	0	30	0	0	0.17	0.16
onelarge_noh	20	50	l	auAFabyl	5	1	1	0	0	30	0	0	0.17	0.16
onelarge_noh	20	50	n	auAFabyn	5	1	1	0	0	30	0	0	0.17	0.16
onelarge_wh	20	1	h	auAGaabh	5	5	5	3	3	33	0	0	0.16	0.16
onelarge_wh	20	1	l	auAGaabl	5	3	3	2	2	32	0	0	0.16	0.15
onelarge_wh	20	1	n	auAGaabn	5	3	3	2	2	32	0	0	0.16	0.15
onelarge_wh	20	2	h	auAGaach	5	7	7	3	3	33	0	0	0.16	0.16
onelarge_wh	20	2	l	auAGaacl	5	10	10	8	8	38	0	0	0.16	0.15
onelarge_wh	20	2	n	auAGaacn	5	7	7	3	3	33	0	0	0.16	0.15
onelarge_wh	20	3	h	auAGaadh	5	13	13	9	9	31	0	0	0.16	0.16
onelarge_wh	20	3	l	auAGaadl	5	21	21	15	15	31	0	0	0.16	0.16
onelarge_wh	20	3	n	auAGaadn	5	9	9	2	2	32	0	0	0.16	0.16
onelarge_wh	20	4	h	auAGaaeh	5	16	16	14	14	41	0	0	0.16	0.15
onelarge_wh	20	4	l	auAGaael	5	11	11	10	10	38	0	0	0.16	0.15
onelarge_wh	20	4	n	auAGaaen	5	12	12	10	10	39	0	0	0.16	0.15
onelarge_wh	20	5	h	auAGaafh	5	23	23	19	19	33	0	0	0.16	0.16
onelarge_wh	20	5	l	auAGaafl	5	15	15	14	14	34	0	0	0.16	0.16
onelarge_wh	20	5	n	auAGaafn	5	3	3	2	2	33	0	0	0.16	0.15
onelarge_wh	20	6	h	auAGaagh	5	24	24	23	23	33	0	0	0.16	0.16
onelarge_wh	20	6	l	auAGaagl	5	15	15	12	12	35	0	0	0.16	0.15
onelarge_wh	20	6	n	auAGaagn	5	6	6	2	2	33	0	0	0.16	0.15
onelarge_wh	20	7	h	auAGaahh	5	19	19	18	18	32	0	0	0.16	0.16
onelarge_wh	20	7	l	auAGaahl	5	22	22	21	21	31	0	0	0.16	0.15
onelarge_wh	20	7	n	auAGaahn	5	17	17	16	16	31	0	0	0.18	0.15
onelarge_wh	20	8	h	auAGaaih	5	10	10	8	8	37	0	0	0.16	0.16
onelarge_wh	20	8	l	auAGaail	5	10	10	6	6	38	0	0	0.16	0.16
onelarge_wh	20	8	n	auAGaain	5	12	12	7	7	39	0	0	0.16	0.15
onelarge_wh	20	9	h	auAGaajh	5	3	3	1	1	31	0	0	0.16	0.16
onelarge_wh	20	9	l	auAGaajl	5	4	4	1	1	31	0	0	0.16	0.15
onelarge_wh	20	9	n	auAGaajn	5	3	3	2	2	33	0	0	0.16	0.15
onelarge_wh	20	10	h	auAGaakh	5	5	5	1	1	31	0	0	0.16	0.16
onelarge_wh	20	10	l	auAGaakl	5	5	5	0	0	30	0	0	0.16	0.16
onelarge_wh	20	10	n	auAGaakn	5	6	6	2	2	33	0	0	0.16	0.16
onelarge_wh	20	11	h	auAGaalh	5	11	11	9	9	35	0	0	0.16	0.16
onelarge_wh	20	11	l	auAGaall	5	10	10	7	7	37	0	0	0.16	0.15
onelarge_wh	20	11	n	auAGaaln	5	10	10	8	8	39	0	0	0.16	0.15
onelarge_wh	20	12	h	auAGaamh	5	17	17	16	16	36	0	0	0.16	0.16
onelarge_wh	20	12	l	auAGaaml	5	25	25	22	22	36	0	0	0.16	0.16
onelarge_wh	20	12	n	auAGaamn	5	20	20	17	17	36	0	0	0.16	0.15
onelarge_wh	20	13	h	auAGaanh	5	17	17	13	13	33	0	0	0.16	0.16
onelarge_wh	20	13	l	auAGaanl	5	17	17	15	15	33	0	0	0.16	0.16
onelarge_wh	20	13	n	auAGaann	5	16	16	15	15	34	0	0	0.16	0.16
onelarge_wh	20	14	h	auAGaaoh	5	13	13	10	10	35	0	0	0.16	0.16
onelarge_wh	20	14	l	auAGaaol	5	7	7	3	3	33	0	0	0.16	0.16
onelarge_wh	20	14	n	auAGaaon	5	9	9	5	5	36	0	0	0.16	0.16
onelarge_wh	20	15	h	auAGaaph	5	22	22	19	19	34	0	0	0.16	0.16
onelarge_wh	20	15	l	auAGaapl	5	10	10	8	8	37	0	0	0.16	0.16
onelarge_wh	20	15	n	auAGaapn	5	18	18	16	16	37	0	0	0.16	0.16
onelarge_wh	20	16	h	auAGaaqh	5	1	1	1	1	31	0	0	0.16	0.16
onelarge_wh	20	16	l	auAGaaql	5	2	2	1	1	31	0	0	0.16	0.16
onelarge_wh	20	16	n	auAGaaqn	5	2	2	1	1	31	0	0	0.16	0.15
onelarge_wh	20	17	h	auAGaarh	5	5	5	3	3	34	0	0	0.16	0.16
onelarge_wh	20	17	l	auAGaarl	5	7	7	4	4	35	0	0	0.16	0.15
onelarge_wh	20	17	n	auAGaarn	5	8	8	6	6	38	0	0	0.16	0.15
onelarge_wh	20	18	h	auAGaash	5	27	27	24	24	39	0	0	0.16	0.16
onelarge_wh	20	18	l	auAGaasl	5	20	20	14	14	31	0	0	0.16	0.16
onelarge_wh	20	18	n	auAGaasn	5	23	23	18	18	36	0	0	0.16	0.16
onelarge_wh	20	19	h	auAGaath	5	10	10	6	6	31	0	0	0.16	0.15
onelarge_wh	20	19	l	auAGaatl	5	7	7	5	5	36	0	0	0.16	0.15
onelarge_wh	20	19	n	auAGaatn	5	10	10	5	5	36	0	0	0.16	0.15
onelarge_wh	20	20	h	auAGaauh	5	15	15	15	15	31	0	0	0.16	0.16
onelarge_wh	20	20	l	auAGaaul	5	3	3	2	2	31	0	0	0.16	0.16
onelarge_wh	20	20	n	auAGaaun	5	2	2	1	1	31	0	0	0.16	0.16
onelarge_wh	20	21	h	auAGaavh	5	2	2	1	1	30	0	0	0.16	0.16
onelarge_wh	20	21	l	auAGaavl	5	6	6	0	0	30	0	0	0.16	0.16
onelarge_wh	20	21	n	auAGaavn	5	5	5	0	0	30	0	0	0.16	0.16
onelarge_wh	20	22	h	auAGaawh	5	23	23	21	21	34	0	0	0.16	0.16
onelarge_wh	20	22	l	auAGaawl	5	27	27	24	24	33	0	0	0.16	0.16
onelarge_wh	20	22	n	auAGaawn	5	23	23	21	21	34	0	0	0.16	0.15
onelarge_wh	20	23	h	auAGaaxh	5	4	4	0	0	30	0	0	0.16	0.16
onelarge_wh	20	23	l	auAGaaxl	5	6	6	2	2	33	0	0	0.16	0.16
onelarge_wh	20	23	n	auAGaaxn	5	6	6	2	2	33	0	0	0.16	0.16
onelarge_wh	20	24	h	auAGaayh	5	6	6	4	4	31	0	0	0.16	0.16
onelarge_wh	20	24	l	auAGaayl	5	9	9	8	8	31	0	0	0.16	0.16
onelarge_wh	20	24	n	auAGaayn	5	20	20	18	18	31	0	0	0.16	0.16
onelarge_wh	20	25	h	auAGaazh	5	5	5	3	3	31	0	0	0.16	0.16
onelarge_wh	20	25	l	auAGaazl	5	2	2	0	0	30	0	0	0.16	0.16
onelarge_wh	20	25	n	auAGaazn	5	2	2	0	0	30	0	0	0.16	0.16
onelarge_wh	20	26	h	auAGabah	5	5	5	3	3	34	0	0	0.16	0.16
onelarge_wh	20	26	l	auAGabal	5	9	9	6	6	31	0	0	0.16	0.16
onelarge_wh	20	26	n	auAGaban	5	6	6	4	4	35	0	0	0.16	0.15
onelarge_wh	20	27	h	auAGabbh	5	18	18	16	16	31	0	0	0.16	0.16
onelarge_wh	20	27	l	auAGabbl	5	6	6	3	3	34	0	0	0.16	0.16
onelarge_wh	20	27	n	auAGabbn	5	11	11	7	7	34	0	0	0.16	0.16
onelarge_wh	20	28	h	auAGabch	5	22	22	19	19	32	0	0	0.16	0.16
onelarge_wh	20	28	l	auAGabcl	5	22	22	18	18	31	0	0	0.16	0.15
onelarge_wh	20	28	n	auAGabcn	5	6	6	2	2	32	0	0	0.16	0.15
onelarge_wh	20	29	h	auAGabdh	5	8	8	4	4	33	0	0	0.16	0.16
onelarge_wh	20	29	l	auAGabdl	5	14	14	12	12	30	0	0	0.16	0.16
onelarge_wh	20	29	n	auAGabdn	5	3	3	0	0	30	0	0	0.16	0.15
onelarge_wh	20	30	h	auAGabeh	5	20	20	17	17	34	0	0	0.16	0.16
onelarge_wh	20	30	l	auAGabel	5	13	13	10	10	33	0	0	0.16	0.15
onelarge_wh	20	30	n	auAGaben	5	11	11	9	9	33	0	0	0.16	0.15
onelarge_wh	20	31	h	auAGabfh	5	31	31	24	24	32	0	0	0.16	0.15
onelarge_wh	20	31	l	auAGabfl	5	17	17	13	13	31	0	0	0.17	0.15
onelarge_wh	20	31	n	auAGabfn	5	23	23	18	18	31	0	0	0.16	0.15
onelarge_wh	20	32	h	auAGabgh	5	10	10	4	4	35	0	0	0.16	0.16
onelarge_wh	20	32	l	auAGabgl	5	6	6	4	4	35	0	0	0.16	0.15
onelarge_wh	20	32	n	auAGabgn	5	8	8	4	4	35	0	0	0.16	0.15
onelarge_wh	20	33	h	auAGabhh	5	5	5	4	4	36	0	0	0.16	0.16
onelarge_wh	20	33	l	auAGabhl	5	5	5	2	2	32	0	0	0.16	0.16
onelarge_wh	20	33	n	auAGabhn	5	5	5	5	5	37	0	0	0.16	0.15
onelarge_wh	20	34	h	auAGabih	5	10	10	6	6	30	0	0	0.16	0.16
onelarge_wh	20	34	l	auAGabil	5	6	6	2	2	32	0	0	0.16	0.16
onelarge_wh	20	34	n	auAGabin	5	4	4	1	1	31	0	0	0.16	0.16
onelarge_wh	20	35	h	auAGabjh	5	6	6	6	6	33	0	0	0.16	0.16
onelarge_wh	20	35	l	auAGabjl	5	2	2	1	1	31	0	0	0.16	0.16
onelarge_wh	20	35	n	auAGabjn	5	2	2	1	1	31	0	0	0.16	0.16
onelarge_wh	20	36	h	auAGabkh	5	2	2	0	0	30	0	0	0.16	0.15
onelarge_wh	20	36	l	auAGabkl	5	3	3	2	2	33	0	0	0.16	0.15
onelarge_wh	20	36	n	auAGabkn	5	3	3	2	2	33	0	0	0.16	0.15
onelarge_wh	20	37	h	auAGablh	5	11	11	8	8	41	0	0	0.16	0.16
onelarge_wh	20	37	l	auAGabll	5	9	9	6	6	38	0	0	0.16	0.16
onelarge_wh	20	37	n	auAGabln	5	9	9	3	3	34	0	0	0.16	0.16
onelarge_wh	20	38	h	auAGabmh	5	6	6	2	2	32	0	0	0.16	0.16
onelarge_wh	20	38	l	auAGabml	5	8	8	5	5	36	0	0	0.16	0.16
onelarge_wh	20	38	n	auAGabmn	5	7	7	4	4	35	0	0	0.16	0.16
onelarge_wh	20	39	h	auAGabnh	5	7	7	4	4	31	0	0	0.16	0.16
onelarge_wh	20	39	l	auAGabnl	5	10	10	6	6	37	0	0	0.16	0.16
onelarge_wh	20	39	n	auAGabnn	5	8	8	2	2	32	0	0	0.16	0.16
onelarge_wh	20	40	h	auAGaboh	5	6	6	3	3	33	0	0	0.16	0.16
onelarge_wh	20	40	l	auAGabol	5	4	4	2	2	33	0	0	0.16	0.15
onelarge_wh	20	40	n	auAGabon	5	6	6	4	4	36	0	0	0.16	0.15
onelarge_wh	20	41	h	auAGabph	5	14	14	11	11	30	0	0	0.16	0.16
onelarge_wh	20	41	l	auAGabpl	5	14	14	13	13	36	0	0	0.16	0.16
onelarge_wh	20	41	n	auAGabpn	5	15	15	14	14	37	0	0	0.16	0.16
onelarge_wh	20	42	h	auAGabqh	5	5	5	4	4	34	0	0	0.16	0.16
onelarge_wh	20	42	l	auAGabql	5	4	4	1	1	31	0	0	0.16	0.16
onelarge_wh	20	42	n	auAGabqn	5	2	2	1	1	31	0	0	0.16	0.16
onelarge_wh	20	43	h	auAGabrh	5	7	7	2	2	32	0	0	0.16	0.16
onelarge_wh	20	43	l	auAGabrl	5	5	5	1	1	31	0	0	0.16	0.15
onelarge_wh	20	43	n	auAGabrn	5	5	5	1	1	31	0	0	0.16	0.15
onelarge_wh	20	44	h	auAGabsh	5	6	6	3	3	32	0	0	0.16	0.16
onelarge_wh	20	44	l	auAGabsl	5	6	6	4	4	35	0	0	0.16	0.15
onelarge_wh	20	44	n	auAGabsn	5	6	6	4	4	35	0	0	0.16	0.15
onelarge_wh	20	45	h	auAGabth	5	22	22	21	21	30	0	0	0.16	0.16
onelarge_wh	20	45	l	auAGabtl	5	6	6	3	3	34	0	0	0.16	0.16
onelarge_wh	20	45	n	auAGabtn	5	5	5	2	2	33	0	0	0.16	0.16
onelarge_wh	20	46	h	auAGabuh	5	20	20	19	19	31	0	0	0.16	0.16
onelarge_wh	20	46	l	auAGabul	5	6	6	2	2	32	0	0	0.17	0.16
onelarge_wh	20	46	n	auAGabun	5	5	5	2	2	32	0	0	0.16	0.16
onelarge_wh	20	47	h	auAGabvh	5	17	17	14	14	30	0	0	0.16	0.16
